the shocking transformations of your favorite country stars,0
elizabeth warren slams pat toomey for trying to let banks 'swindle' cities and towns,0
st. vincent will direct film adaptation of 'dorian gray' with female lead,0
why these people of faith are marching for women this weekend,0
new york times reaches 1 million digital-only subscribers,0
starbucks offering new lukewarm coffee to help ease customers' transition from iced to hot,1
cactus scientists recommend drinking 8 cups of water per year,1
why my ex-husband gave his blessing at my second wedding,0
7-year-old puts on uno face,1
harrison ford begs agents to just let him die now,1
'the late show' updated trump's election night speech with annotations,0
bush to london bombers: 'bring it on',1
the 9 amazing spring cleaning tips all dog owners should know,0
jane fonda has no time for megyn kelly's questions about plastic surgery,0
daily meditation: there's nothing wrong with you,0
lena dunham opens up about sexual healing after assault in poignant essay,0
"trump reportedly called germans 'very bad,' vowed to stop german car sales in the u.s.",0
new study recommends insects spend at least 30 minutes skittering per day,1
motherhood is an extreme sport,0
the us helped create a christian martyr in oscar romero,0
funeral attendees getting misty-eyed during first dance with corpse,1
poll: trump and clinton are both spectacularly unpopular candidates,0
rolos unveils new cryptocurrency exclusively for rolos customers,1
"'your father died peacefully in his sleep,' assures hospice nurse who spent past 6 months watching man wither away in agony",1
huffpollster: republicans are feeling a lot better about their party post-election,0
how many of the hundreds of thousands of untested rape kits in the us are in your city?,0
new study reveals nothing pfizer's lawyers can't take care of,1
blender left on to keep cat company,1
10 things not to do before your next race,0
remembering lynn walker huntley,0
colbert has a few blistering extra questions mueller can ask trump,0
"a big shift is coming, and it could uber-ize entire industries",0
intelligence officials can't say how many americans they spy on,0
"from behind the screen, you came so close",0
hurricane harvey and the failure of the free market,0
coworker wondering if anyone interested in laying bare their physical shortcomings in basketball league this year,1
hobby lobby still covers vasectomies and viagra,0
does romans 13 give the president the right to nuke north korea?,0
alex trebek raps his way through an entire 'jeopardy' category,0
"dog, cat and squirrel drama escalates in a hurry",0
"sudden cardiac arrest more likely in african-americans, new study says",0
fda warns another company about unapproved consumer genetic tests,0
"new instant lottery game features three ways to win, 19,839,947 ways to lose",1
hundreds in hollywood protest rampant sexual misconduct,0
architects of 2026 market crash just finished a highly productive lunch,1
equifax impressed by hackers' ability to ruin people's finances more efficiently than company can,1
man dies all by himself,1
"trademarks show amazon has sights on meal-kits, 'single cow burgers' and other fast food options",0
california's best answer to prison overcrowding,0
bush introduces new timmy blanchard left behind act,1
hillary clinton vs. herself,0
23 incredible benefits of getting more sleep,0
rescue team saves boy dangling from ski lift in dramatic video,0
thousands gather in louisville to pay final respects to muhammad ali,0
south korea to hold presidential election in may to replace impeached leader park geun-hye,0
my life in soaps,0
candidate with no chance of winning nomination settles on goal of crushing hickenlooper campaign,1
solutions to the influence of big money in politics: heeding president obama's call,0
"woman admits stealing cop car, speeding off while handcuffed",0
grandma hangs on to spend one last christmas with nursing home staff,1
celebrate older americans month by fighting senior poverty,0
pallbearers carry leslie nielsen's coffin without incident,1
word origin comics: the abc's of education,0
james corden takes his feud with usain bolt to hilarious new heights,0
angry lumberjack demands hearty breakfast,1
kris jenner turned all the way up for drunken valentine's day karaoke,0
biden urges paul ryan to check out nude scene from 'porky's' on phone,1
ice argues migrants in camps are free to die at any time,1
"alaska wife steals patrol car holding hubby, police say",0
recapping the women's college advantage,0
12 times anna kendrick said exactly what you were thinking,0
area woman's safety net braces for another impact,1
greg hardy unapologetically denies domestic abuse allegations,0
area bar used to be cool; now lame,1
"jury finds man guilty of murdering wife and children, but gets it",1
death and mourning on the easter holiday,0
local man a paper-towel black hole,1
"new monster energy defibrillator touts 1,200 volts delivered straight to heart",1
former refugee fights for her dream to abolish female genital mutilation in somalia,0
"when adults choose not to vaccinate against measles, babies pay the price",0
genetics emphatically deny playing any part in area man's body,1
11 life lessons i learned from my year of running,0
gop's confirmation of lynch won't change anything with obama,0
how to break your internet addiction,0
new photo shows medusa nebula is way prettier than its namesake,0
republican running for open montana house seat doubles down on creationist stance,0
voting underway in myanmar's first free election in 25 years,0
accidentally closing browser window with 23 tabs open presents rare chance at new life,1
man thinks people care enough about him to be let down by his failures,1
she was shot and survived. now she has to relive the worst night of her life.,0
is it time to level the playing field for college athletes?,0
here's what science says about the connection between your name and your destiny,0
newly tenured professor now inspired to work harder than ever,1
vin diesel puts on 35 pounds of bone for upcoming role,1
report: no one at white castle wants to make friends,1
megyn kelly says trump sexism question 'wasn't an attack',0
how the media devalue women,0
publicist schmoozes wife into sex,1
"gorsuch, like thomas, will get his big payback",0
the rise and fall of the blackberry: an interview with  jacquie mcnish and sean silcoff,0
wilmer flores' friday night was straight out of a hollywood movie,0
clergy abuse advocates fear pope francis is making it harder for victims to speak up,0
12 stunning photos of 'tiny dancers' caught in action,0
churchgoing widows: what gets them hot?,1
kam chancellor got the cops called on him for looking at a gym,0
skywriter leaves suicide note,1
baseball's new rules are even sillier than we thought,0
man crushed by lack of filth on q-tip pulled from ear,1
iowa resident has opinion month too late,1
anonymous source: 'i'm a cowardly snitch',1
"republicans fail on health care. here's why the rest of trump's agenda won't be 'so easy,' either",0
4 simple ways to stay grounded and stress-free during the holidays,0
gorgeous 25-year-old dead at 79,1
"not merely 'anti-trump,' the resistance seeks to re-normalize america",0
"""sing"" is an optimistic song to the world",0
jenna fischer reveals what pam told michael during his 'office' goodbye episode,0
"report: u.s. consumers spend $900 billion each year after saying 'gimme one of those, too'",1
some of amazon's suitors have been burned before,0
donald trump won't stop talking about how 'healthy' he is,0
13 essential questions to ask when hiring a web design company,0
"putin condemns ukrainian people's unprovoked 1,000-year occupation of south russia",1
"son discovers dad's welcome back, kotter spec script while cleaning out attic",1
"mtv promotes, airs, condemns controversial new video",1
10-year-old first responders rush to bike crash scene to check out tyler's fucked-up leg,1
laptop really getting off from having both usb ports stuffed,1
twitter is a more comfortable place for perpetrators than it is for sexual violence survivors,0
is the lgbtq community separated by gender and race? (video),0
"in mental health awareness week, we need more than mental health 'first aid'",0
hidden valley ranch bombed by balsamic extremists,1
photos show fire and smoke engulfing ankara district after deadly car bomb,0
image vs. substance in your self-made journey,0
how your sleep changes with the moon,0
chuck grassley scratches 'christine blasey's a slut' into senate bathroom stall,1
raid on nacho-supremacist compound uncovers guacamole-making materials,1
"american sniper screenwriter jason hall on screenwriting, war movies and being nominated for an oscar",0
otherwise savvy woman duped by mascara makers again,1
new year's resolution -- let colleges lead the way to a new normal in cuba,0
suspect cleans up real nice,1
watch 1998 rudy giuliani completely torpedo 2018 rudy giuliani's trump arguments,0
guy in suit handling newspaper like a pro,1
mythbusters team struck down by zeus,1
85 percent of u.s. cole slaw remains uneaten,1
vulnerable republicans just showed why fighting for trans rights is a political winner,0
grocery-store freezer's white castle section a wreck,1
putting up with dave's shit not in job description,1
lessons from a president's day accident,0
nation doesn't know if it can take another bullshit speech about healing,1
woman who had almost formed healthy sense of self rejoins social media,1
lil jon had to tell trump why calling him an 'uncle tom' was not ok,0
head on pike really pulling together castle's look,1
conceiving our chosen family,0
area dad saw a great show on bigfoot last night,1
it's not the '80s anymore: transition-related care is basic health care,0
mom starting to fear son's web series closest thing she will have to grandchild,1
vladimir putin begins second term as whatever he is,1
"12 publicists dead, 43 injured in struggle to transform the rock into dwayne johnson",1
taraji p. henson reacts to first family's thoughts on 'empire',0
longtime refugees grateful for citizenship in tanzania,0
report: employers know within first 5 minutes of job interview whether they will murder applicant,1
michigan residents are pretty unhappy with rick snyder,0
"defense needs to be more physical, reports man slumped on couch for past 5 hours",1
report: watching episode of 'downton abbey' counts as reading book,1
donald trump 'sad to see' confederate monuments being taken down,0
jennifer garner makes first public appearance since ben affleck split,0
isis vs isil -- what's in a name?,0
grandma excited to show off new beach sweater,1
mizzou football players celebrate university president's resignation,0
"now that man has heard about barack obama, he sees references to him all over the place",1
'real people' in car commercials are either actors or not terribly bright,0
suspected killer of little girl worked for police,0
fat girl euphemized,1
death withdraws icy hand from shoulder of caroline kennedy,1
donald trump invokes michael moore in a grasp for liberal support,0
report: many jobs lack benefits to cut,1
burger king introduces new thing to throw in front of kids after another hellish day at work,1
new york to investigate insurance bias against gay men after bombshell news report,0
new taliban chief calls for unity amid leadership struggle,0
man not even the hot kind,1
two years after sandy: addressing the emotional needs of survivors,0
"trump responds to father of killed american soldier, can't name a single sacrifice",0
8 ways to really travel better,0
bruce jenner okay following deadly car crash,0
millions across country celebrate 'make a kid at work' day,1
trance of 'unreal other',0
man's area code provides exciting glimpse at past life,1
atonal composers gather for atony awards,1
wayne lapierre goes on harpooning spree to prove some sort of point,1
single woman would love to hear them call her lonely now that she has basil plant,1
here's your chance to score never ending pasta at olive garden,0
'troubled' republicans have no plans to do anything about james comey's firing,0
a guide to sex at 50 and beyond,0
the moment cynthia nixon realized 'sex and the city' was more than just 'a funny show',0
steven avery has no doubts he'll be a free man again after nephew's conviction overturned,0
"why goals are landmarks meant to be passed, not reached",0
maple tree wishes it was given a say in becoming memorial to man's dead wife,1
man discovers huge cache of rare fossils while walking through natural history museum,1
suspect captured in 'ambush-style attacks' on iowa police officers,0
new report finds fastest-rising cause of death in u.s. is losing chess match to grim reaper,1
mountain lion tracked by scientists is found dead near malibu road,0
group cheers after group hears group's name called,1
rwanda is becoming a magnet for chinese money and migrants,0
town hall audience gives amy klobuchar standing ovation as she lifts chris cuomo up by throat,1
nation's moms demand christmas list,1
"munich shooter planned attacks for a year, german authorities say",0
we could see michelle obama in all of these designs,0
cop crashed cruiser into ditch after this owl attacked his head,0
watch: stunning holy fire ritual lights up orthodox easter,0
trump mocks christine blasey ford for forgetting basic facts about a woman's place,1
two new documentaries outline the legacies of steven spielberg and alfred hitchcock,0
negative parent-teacher conference not exactly eye-opening for area mother,1
semiotics department accuses university administration of anti-semiotism,1
area man has own version of neighborhood-watch program,1
facebook: 'identifying hate speech is difficult because some posts actually make pretty interesting points',1
father of muslim american war hero to trump: 'you have sacrificed nothing',0
college roommates to continue bonding process until real friends made,1
"tarsiers, the world's smallest primate: animal planet on the looney front, part 9",0
new study finds average american stands no chance against what's coming,1
hang-glider gang terrorizes elderly hot-air-ballooning couple,1
how to make this glitter eyeliner from fashion week work in real life,0
"your heart is probably older than you think, cdc warns",0
crossfit mama gets real about why her post-baby body is 'amazing',0
brett kavanaugh reiterates cruel and unusual punishment what makes someone a true kappa,1
local woman considers telling gynecologist whole truth,1
boy scouts unveils historic name change as girls join youth programs,0
"watching thousands march in his honor unlocks deeper, darker corner of trump's psyche",1
google's 9/11 homepage design stirs controversy,1
house passes dead-on-arrival bill to address border crisis,0
fox news guest blames liberals for inner-city violence,0
man with apple hovering in front of face sues rené magritte's estate,1
etiquette tips for celebrating graduations,0
mom uses face-painting skills to turn kids into 'something magical',0
man frantically returns to website that just crashed his browser,1
frustrated fcc unable to stop use of word 'friggin'',1
enraged character in stageplay to be unconvincingly restrained by other actors,1
4 ways retirees can be as 'smart' with their money as donald trump,0
nation mostly alarmed that government's top programs handled by 29-year-olds,1
jada pinkett smith and gabrielle union end feud after 17 years,0
trump flubs gaffe,1
the black keys new album 'turn blue' is now available to stream in full,0
voter just needs to know which candidate chops wood in a flannel shirt,1
'decision 2000' actually made in smoke-filled room in 1997,1
"thomas pogge has 'done damage' to yale philosophy department, colleague says",0
"diabetic, gout-ridden kim jong-un by far healthiest person in north korea",1
orange workout gear that'll legitimately up your gym game,0
"how to make greek easter sweet bread ""tsoureki""",0
triumph of human engineering slept through,1
14 photos that show the special bond between moms and daughters,0
sean spicer finally calls it quits after 6 months of humiliations,0
what i learned about my son is the best mother's day gift ever,0
asshole from plane greeted at baggage claim by whole family,1
"authorities swiftly announce 1,600 washington dairy cows found mutilated, arranged in pentagram killed by blizzard",1
opponents of peace,0
the supreme court is weighing corporate power yet again,0
priest's lost puppy was much closer than he thought,0
fucking idiot has perfect gif for that,1
climate researchers warn only hope for humanity now lies in possibility they making all of this up,1
powerball ticket sold with all winning numbers in $421 million jackpot,0
notorious b.i.g. cremation enters fifth week,1
enthusiasm of 18-year-old first-time voter completely unbearable,1
pete buttigieg is the future of the democratic party. but what kind of future?,0
orlando locals fear town starting to become overrun by tourists,1
this 'homoji'  keyboard brings queer shorthand to your text messages,0
fda confirms psilocybin reduces risk of mindlessly following society's rules like fucking lemming,1
life unfair,1
national weather service to give hurricanes full names,1
stick shift bragged about,1
black voter turnout so far is not good for hillary clinton,0
a different kind of mom,0
"and now, the first picture from the 'gilmore girls' revival",0
deadly tornadoes rip through texas as floods threaten midwest,0
"unemployed prince harry, meghan markle announce plans to give baby up for adoption",1
guy looking to feel horrible about aspect of everyday life decides to watch documentary,1
'twas the night before the hot dog contest...,0
american people admit having facebook data stolen kind of worth it to watch that little fucker squirm,1
john legend tries in earnest to talk kanye west out of supporting trump,0
khloe kardashian poses braless for women's health and looks amazing,0
7 mistakes leaders make that make everyone miserable,0
these muslim teens just went to their first women's march. they could have led it.,0
james corden's 'melania' longs to be part of our world in 'little mermaid' spoof,0
establishment-backed moderate wins heated democratic house primary in texas,0
"report: buddy dysmorphia sufferers experience skewed, negative perception of shape of friends",1
5 indefensible tweets from the nra since the oregon gun massacre,0
motivational tape gets man excited for 20 minutes,1
watch live: actor tony hale dishes on the latest season of 'veep',0
parents considering second child so daughter can have someone to grow apart from,1
wise oracle proclaims to all at barbecue that he felt a raindrop,1
chipotle mayo doing all the heavy lifting in sandwich,1
nobel prize in chemistry awarded to taft middle school teacher mr. ambler,1
backup spatula always ready to go in case the unthinkable happens,1
rand paul warns donald trump not to choose 'menace' john bolton as secretary of state,0
haunted house guests escorted into vip section where they can touch the performers,1
intel unveils oversized novelty processor,1
how to dress like an nfl superfan and still look good,0
these simple facebook shortcuts will save you time,0
another friends star to appear in another big-screen bomb,1
cindy gallop - redefining the future of sex and impacting the world,0
25 worst original names of famous bands,0
remington debuts new split barrel murder-suicide shotgun,1
lgbt rights rally in deeply-divided singapore sees record turnout,0
what future for iraq? interreligious debates at the sant'egidio meeting,0
country music protested in restaurant's kitchen,1
terrified 'newsroom' writers nodding heads at every bad idea aaron sorkin says,1
styrofoam coffee cup from omaha excited to finally see pacific ocean,1
visit home reveals parents currently watching previously undiscovered game show,1
will flooding in texas lead to more mosquito-borne illness?,0
how many women does it take to change a cable news host?,0
tank rolls by living room window,1
"'right to live life in complete, stunned horror,' added to constitution",1
travel ban is a minor win for trump and a major loss for human rights,0
l.a. school district reaches $88-million settlement in sex misconduct cases at two campuses,0
report: everyone starting new exciting stage of life except you,1
donald trump threatens 35 percent tariff as 'retribution' for companies that move abroad,0
bon appétit denies allegations that they responsible for millions of pro-quiche twitter bots,1
why pediatricians are so upset that trump rescinded daca,0
the fda should even the score for women's sexual health,0
"this common nighttime habit is giving you wrinkles, study says",0
video-game character feeling healthier after eating turkey leg off ground,1
thousands take to the streets to demand resignation of nicaraguan president,0
national security experts: 'isis are fucking assholes',1
bruce vilanch sodomized by homosexual,1
next week's republican debate in utah canceled,0
a drug company is putting work-life balance before profit. cool.,0
"can't go wrong with a cheeseburger, area man reports",1
astronomers just going to go ahead and say dark matter nitrogen,1
kathy griffin lawyers up to address 'bullying' from trump family,0
republicans near deal on tax cut bill,0
ford confirms plant fire caused by spooked f-150 knocking over lantern,1
man bragging about how infrequently he receives dental care,1
south african court more than doubles oscar pistorius sentence,0
another pufferfish dies bitter and friendless,1
aliens mourn as final cheers episode reaches alpha centauri,1
nation's older brothers recommend not being such a little bitch,1
progressive company pays both men and women 78% of what they should be earning,1
michelle obama tells vogue 'it's time' to leave the white house,0
white house claims iran behind attack on nancy kerrigan,1
no one in family sure who trip to arboretum is geared toward,1
jamie lynn spears loses custody of fetus,1
whole foods recalls maytag blue cheese due to listeria risk,0
las vegas review-journal staff balks at limits on covering new owner,0
authoritarian secretary of transportation declares she has ultimate right of way in every traffic scenario,1
why run a writers' conference?,0
"donald trump: if the economy is gonna explode, let it happen quickly",0
god shoots himself while cleaning gun,1
hertz introduces short-term rental for just driving around to clear head,1
surprise international visit makes for heartwarming first meeting between grandson and grandparents,0
kerry takes frustration out on lobster,1
gop consultant pleads guilty in first super pac coordination conviction,0
why the south carolina church rampage represents a terrorist threat worse than isis,0
fox news statement taunting trump was '100 percent' roger ailes,0
where does chicago go after more than 750 homicides?,0
director scott schwartz takes on disney's hunchback,0
boss' threats hilarious,1
barack obama 'tiger beat' cover clinches slumber party vote,1
"jay-z: 'on second thought, i like orlando more'",1
cops write super-friendly letter to wanted woman,0
hasbro concedes world not ready for rubik's chicken,1
coroner's report concludes alton sterling died of institutionalized causes,1
to the ladies who 'didn't need' the women's march,0
lgbtq activists organizing massive dance protest at trump hotel,0
new evidence suggests last ice age caused by earth floating into extremely chilly part of galaxy,1
how to meditate: guided practice for stress relief,0
what a dust devil looks like on mars,0
confusing insult awkwardly clarified,1
"purchase of jeans ushers man into exclusive, ultra-cool subculture of jeans-wearing americans",1
kite flyer in the zone,1
preschooler asks to borrow classmate's notes on shapes,1
elderly patient threatened with suppository,1
kevin hart drops an f-bomb in awkward nfl network interview,0
scientists discover sun is made of hot,1
slovenian 8th-graders surprised even they outperformed u.s. students in science,1
prosthetic arm stuck in vending machine,1
'95-'96 prayers finally answered,1
the elderly: do they suspect?,1
heidi cruz gets a boost in new york from trump 'nastiness' backlash,0
"across nation, superstores driving out old-fashioned megamalls",1
lieberman's overlords most displeased,1
"19 women react to the messy, imperfect 'girls' finale",0
"pope francis: 'jesus—i get molesting kids, but nuns too?'",1
man 20 minutes into organizing shelves becomes grimly aware of what chaos he has wrought,1
disappointed couple on 8-month waitlist to get married at pentagon,1
l.a. adds lanes for cyclists to recover from getting hit by cars,1
report: ocean levels could rise foot or more if lots of people go swimming,1
hillary clinton makes her final pitch of the election in north carolina,0
"study: child obesity rates declining, but you wouldn't know it looking at macarthur center mall in norfolk, virginia",1
trump's 'woman card' remark drives $2.4 million in fundraising -- for hillary clinton,0
former mugabe deputy to be sworn in as president,0
new dating website helps plus-size jewish plane crash survivors find love,1
the u.s. already tested trump's canned goods idea on native americans. it was bad.,0
fall of inversions,0
"trump meets drugmakers, demands lower prices",0
cackling warren buffett burns entire fortune in front of nation,1
i want to be that girl,0
thousands dead in indonesia again,1
gamers rejoice! this potion restores 20 hp,1
a progressive vision for the fbi,0
our cross to bear,0
exhibitionist zoo elephants waiting for crowd to gather before screwing,1
how boehner can 'clean house':  one sentence to prevent government shutdowns forever,0
trump thanks united nations for inviting him to their country,1
"at lg forum hosted by h.a.p.a., green and espero target homelessness, lifting people out of poverty",0
the best style moments from wimbledon 2015,0
battle of wits with unwieldy burrito nears thrilling endgame,1
look: 'thor's helmet' glows in brilliant neon hues,0
clinton staff readies emp launch to disable all nation's electronic devices,1
